timestamp,open,high,low,close,volume
2023-03-31 16:00:00+00:00,28492.5,28539.0,28248.5,28460.0,21589.827
2023-03-31 20:00:00+00:00,28460.0,28635.0,28333.5,28463.0,19498.194
2023-04-01 00:00:00+00:00,28463.0,28835.0,28406.5,28536.5,23329.541
2023-04-01 04:00:00+00:00,28536.5,28616.5,28344.0,28425.5,19464.226
2023-04-01 08:00:00+00:00,28425.5,28483.5,28360.0,28372.0,17541.544
2023-04-01 12:00:00+00:00,28372.0,28441.0,28216.5,28399.0,17391.453
2023-04-01 16:00:00+00:00,28399.0,28434.0,28272.5,28378.0,16686.292
2023-04-01 20:00:00+00:00,28378.0,28579.0,28377.0,28453.0,12864.083
2023-04-02 00:00:00+00:00,28453.0,28529.0,28351.0,28472.5,16626.081
2023-04-02 04:00:00+00:00,28472.5,28490.5,28377.5,28415.0,15598.747
2023-04-02 08:00:00+00:00,28415.0,28441.5,28305.0,28352.5,18007.084
2023-04-02 12:00:00+00:00,28352.5,28359.5,28035.0,28127.5,29157.487
2023-04-02 16:00:00+00:00,28127.5,28233.0,27850.0,27944.5,23042.837
2023-04-02 20:00:00+00:00,27944.5,28200.0,27854.0,28167.0,17159.952
2023-04-03 00:00:00+00:00,28167.0,28177.5,27565.0,27746.5,29312.112
2023-04-03 04:00:00+00:00,27746.5,27957.0,27581.5,27955.5,21464.355
2023-04-03 08:00:00+00:00,27955.5,28534.5,27954.5,28253.0,38667.931
2023-04-03 12:00:00+00:00,28253.0,28372.5,27940.0,28041.5,31416.336
2023-04-03 16:00:00+00:00,28041.5,28239.0,27880.0,28080.5,19800.415
2023-04-03 20:00:00+00:00,28080.5,28091.5,27187.5,27798.0,36753.403
2023-04-04 00:00:00+00:00,27798.0,27960.5,27667.0,27847.5,19994.394
2023-04-04 04:00:00+00:00,27847.5,28148.0,27772.0,28020.0,22669.2
2023-04-04 08:00:00+00:00,28020.0,28447.0,27925.5,28280.5,26576.791
2023-04-04 12:00:00+00:00,28280.5,28393.0,27951.5,28023.5,28683.811
2023-04-04 16:00:00+00:00,28023.5,28253.5,27967.5,28184.0,18183.779
2023-04-04 20:00:00+00:00,28184.0,28302.0,28075.0,28159.5,17076.138
2023-04-05 00:00:00+00:00,28159.5,28783.5,28096.0,28544.0,32556.923
2023-04-05 04:00:00+00:00,28544.0,28622.5,28450.0,28525.0,17001.932
2023-04-05 08:00:00+00:00,28525.0,28601.5,28443.5,28555.0,17173.475
2023-04-05 12:00:00+00:00,28555.0,28750.0,27849.5,28023.5,46821.242
2023-04-05 16:00:00+00:00,28023.5,28307.0,27800.0,28233.5,24759.051
2023-04-05 20:00:00+00:00,28233.5,28297.5,28126.0,28166.5,14393.504
2023-04-06 00:00:00+00:00,28166.5,28175.0,27867.5,28124.0,22764.522
2023-04-06 04:00:00+00:00,28124.0,28126.0,27890.0,27890.0,19251.654
2023-04-06 08:00:00+00:00,27890.0,28011.0,27680.0,27922.5,27433.003
2023-04-06 12:00:00+00:00,27922.5,28165.0,27727.5,28069.5,32438.376
2023-04-06 16:00:00+00:00,28069.5,28144.5,27931.5,27999.0,15833.436
2023-04-06 20:00:00+00:00,27999.0,28106.0,27869.5,28014.0,17738.86
2023-04-07 00:00:00+00:00,28014.0,28085.5,27907.0,28018.0,16015.942
2023-04-07 04:00:00+00:00,28018.0,28046.5,27753.5,27820.0,17856.122
2023-04-07 08:00:00+00:00,27820.0,27941.5,27772.5,27820.5,23838.213
2023-04-07 12:00:00+00:00,27820.5,27969.5,27774.5,27923.0,20902.132
2023-04-07 16:00:00+00:00,27923.0,27933.5,27841.0,27876.5,12579.119
2023-04-07 20:00:00+00:00,27876.5,27963.5,27820.5,27880.0,11463.896
2023-04-08 00:00:00+00:00,27880.0,28047.5,27844.0,28000.0,13621.154
2023-04-08 04:00:00+00:00,28000.0,28141.0,27950.0,28066.5,18361.822
2023-04-08 08:00:00+00:00,28066.5,28100.5,27975.5,27995.5,15500.803
2023-04-08 12:00:00+00:00,27995.5,28033.0,27930.0,27997.0,14728.657
2023-04-08 16:00:00+00:00,27997.0,28002.5,27849.5,27898.0,14715.685
2023-04-08 20:00:00+00:00,27898.0,27966.5,27864.0,27919.0,13743.414
2023-04-09 00:00:00+00:00,27919.0,28066.5,27906.5,28005.5,12864.121
2023-04-09 04:00:00+00:00,28005.5,28045.5,27827.0,27887.0,15735.18
2023-04-09 08:00:00+00:00,27887.0,27918.5,27770.0,27912.5,13518.906
2023-04-09 12:00:00+00:00,27912.5,27949.0,27768.5,27869.5,16252.964
